Name,Address,Club Name,University Name,Car Model,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
314,314,4554663,2823,172940,9,17,3,1,354,27000,789.7685799965532,0.0,1
315,315,2735153,2278,557122,2,13,2,0,322,11000,582.833740113048,0.0,1
316,316,4050517,3333,1820174,10,6,2,1,698,199000,617.7461889944512,15.031304996407165,0
317,317,3753895,1874,1356666,1,18,2,1,617,158500,611.9051855647448,15.338769835657853,0
318,318,2675100,1639,4256579,9,20,4,3,388,44000,826.2670160472563,0.0,1
319,319,2351141,2158,1336077,3,2,3,1,595,147500,435.9370922411305,20.003307969628516,0
320,320,532045,1810,2726137,10,18,3,3,719,209500,778.6020361493066,10.670683043515236,0
321,321,3866958,2860,3170677,4,15,5,3,433,66500,668.1541708773193,0.0,1
322,322,3264523,1245,3980641,2,4,1,1,628,164000,420.140119631927,15.247456529619537,0
323,323,3496010,4479,2675558,1,20,2,1,822,261000,653.0505674906535,7.129659472578352,0
324,324,1533678,1448,2827267,9,8,4,2,623,161500,630.3598333042712,16.067283767316834,0
325,325,2933078,2389,765231,2,9,5,0,541,120500,561.6473540204006,20.088732629445836,0
326,326,694623,3932,4652362,9,4,5,0,760,230000,609.4150235749598,12.111701831392566,0
327,327,4727403,1412,2571625,5,7,3,2,573,136500,525.094261078579,20.29137954339485,0
328,328,4621268,3456,3659142,7,14,3,2,603,151500,690.7514787100438,16.908744154437645,0
329,329,4636691,902,279400,7,12,2,2,656,178000,627.7565846606968,17.21226339645147,0
330,330,4503923,637,690631,6,9,5,3,548,124000,588.9595822538374,21.50503335655337,0
331,331,4180337,4933,4936239,3,16,4,2,565,132500,655.2254695378685,20.182945427283222,0
332,332,4706935,251,3887352,1,6,5,2,569,134500,446.3678030786915,21.294948772291384,0
333,333,4936285,3256,2285049,9,11,4,1,639,169500,722.3651876487259,17.309384846526683,0
334,334,4698238,3244,2054166,6,15,3,3,336,18000,683.3834742478967,0.0,1
335,335,4138635,1291,2447483,10,8,2,0,498,99000,674.1792961989142,0.0,1
336,336,2518152,377,851058,6,13,1,3,416,58000,600.5078943595354,0.0,1
337,337,2118347,1818,3281061,8,8,3,2,592,146000,606.2585439302183,20.914535466982397,0
338,338,4405096,1359,2953104,5,12,2,0,782,241000,615.0002729179032,11.264442773353798,0
339,339,315934,3876,1280588,5,12,3,3,490,95000,580.323777747747,0.0,1
340,340,2905209,3540,4806579,6,9,3,0,693,196500,621.6567337037418,15.342157517285377,0
341,341,810328,1030,4198938,1,0,3,1,585,142500,370.7843735593522,18.604050921043168,0
342,342,2840004,2117,3398553,6,2,5,1,413,56500,502.0054221784685,0.0,1
343,343,2360019,922,4403338,9,14,2,3,611,155500,678.701457162108,15.348772952828451,0
344,344,2250992,1800,1689729,10,5,4,1,535,117500,614.5655823466842,18.125296354900552,0
345,345,1100652,4952,662766,4,2,3,1,560,130000,429.4339275989309,20.85228492417114,0
346,346,827439,4736,4088983,5,1,1,2,730,215000,396.66507195278643,11.304659409027627,0
347,347,854893,4092,4219209,9,5,5,1,736,218000,615.9794495971687,13.299374610509187,0
348,348,2653669,3391,4362533,9,3,5,0,569,134500,617.6207023964046,19.229321472186847,0
349,349,1060369,2434,2850616,1,7,1,2,523,111500,417.124324109818,20.699342359564454,0
350,350,4771482,1099,4234083,2,5,2,2,849,274500,416.44472678482936,9.982051909947202,0
351,351,3485815,438,900902,2,10,3,1,502,101000,535.6894020891187,19.320859350655972,0
352,352,4703544,4868,741825,5,13,4,2,371,35500,630.6565954414831,0.0,1
353,353,1562124,1278,872490,1,12,4,1,335,17500,561.9862788481407,0.0,1
354,354,4388635,1211,3416789,7,12,3,3,776,238000,643.9133690392177,14.928578691396762,0
355,355,4929869,1043,777770,4,16,1,3,310,5000,612.1491432096054,0.0,1
356,356,158800,4060,3141886,4,13,2,3,772,236000,561.0257531407743,13.028430433248275,0
357,357,98053,2942,4718438,5,2,4,2,633,166500,444.14003239245426,15.097162331375504,0
358,358,3989836,4957,4299010,4,10,5,1,625,162500,585.6465533128514,17.3213083541824,0
359,359,243536,172,2898191,10,0,1,0,636,168000,520.6825829379748,15.183284768995103,0
360,360,552454,2703,2295185,5,16,2,0,701,200500,695.8869512320198,13.590102389992856,0
361,361,1491374,3442,4082461,1,10,2,3,617,158500,478.7120470356731,17.758919975395717,0
362,362,3915780,4011,3845802,7,6,3,3,455,77500,524.42629524691,0.0,1
363,363,4552612,1806,1250162,9,20,3,2,746,223000,809.6887749484976,10.933651595988707,0
364,364,2324057,2807,3059500,10,3,4,2,390,45000,572.473451847421,0.0,1
365,365,3368062,714,3918686,4,1,3,2,623,161500,410.9944197828979,17.936809769705746,0
366,366,3812665,4145,3300434,2,4,2,3,780,240000,386.0919633600935,10.548040678182065,0
367,367,1582132,1093,2743612,7,4,3,0,761,230500,551.9239872158652,11.620801753844143,0
368,368,1016608,4971,1198433,4,13,2,0,675,187500,631.6129084144093,16.88917252404424,0
369,369,2770522,4245,3076301,6,12,3,1,531,115500,635.9475830582717,19.41899149816051,0
370,370,604764,3964,781580,6,15,2,3,657,178500,636.2729637746011,17.881298585141067,0
371,371,1454600,4761,2235121,6,3,5,2,602,151000,520.220249078862,16.39436397850303,0
372,372,593675,3058,4911757,3,14,4,1,435,67500,644.5426819196483,0.0,1
373,373,4348574,2233,1680672,7,0,4,1,307,3500,492.4920885935959,0.0,1
374,374,1206259,858,3430857,4,16,1,0,323,11500,665.3525767993783,0.0,1
375,375,3439175,460,3148024,10,7,1,0,487,93500,638.2200679016079,0.0,1
376,376,3884986,563,961427,7,13,2,0,421,60500,676.5626670724868,0.0,1
377,377,4746761,4813,4232368,7,6,5,2,511,105500,572.0394708169313,21.849066250938414,0
378,378,1442822,3151,2953997,1,6,3,1,309,4500,433.14173217232724,0.0,1
379,379,3820346,2908,3369107,10,9,5,0,646,173000,712.4104346377485,16.497622693439293,0
380,380,1218464,3189,450890,3,4,3,2,773,236500,436.5855928309122,10.03630226069737,0
381,381,1988056,952,4180431,9,9,5,1,602,151000,675.5070759985606,16.39740113677692,0
382,382,904779,4684,737906,9,6,1,2,357,28500,556.9772734518981,0.0,1
383,383,615093,499,3250857,2,6,1,3,538,119000,424.24632608832394,18.225765534611643,0
384,384,1343207,4078,3238399,3,15,3,1,542,121000,632.999752897859,21.13423057680938,0
385,385,434187,1255,4568150,6,10,4,0,816,258000,650.8093286217181,9.11280311556911,0
386,386,2934384,1540,3151133,5,5,2,1,509,104500,492.4215115460048,20.453614196671005,0
387,387,763534,2965,3314519,4,15,1,1,574,137000,609.2768437907313,20.950514959769684,0
388,388,1351187,2058,2208662,1,10,5,3,521,110500,499.58310249350086,21.706361131172564,0
389,389,2208652,1456,2755229,10,17,4,2,439,69500,787.8582685673233,0.0,1
390,390,340288,4345,1595082,2,16,5,2,848,274000,650.3685977904906,9.804017612582978,0
391,391,2327593,3373,3908413,8,15,2,0,383,41500,750.2300617085958,0.0,1
392,392,586396,255,1378641,1,7,1,0,520,110000,454.0873064252288,21.692616105535798,0
393,393,798874,3064,349028,8,16,3,1,691,195500,739.2769822733577,17.692791394233904,0
394,394,3905832,3977,4951632,5,20,4,1,803,251500,741.5461301806813,8.684052533012972,0
395,395,4882425,836,2869962,6,19,5,0,329,14500,805.9165055888845,0.0,1
396,396,2506770,1740,2027523,6,15,4,0,762,231000,715.2601570466293,10.606411879795505,0
397,397,254091,206,1571492,7,2,1,2,663,181500,475.0355355648443,16.41934655123772,0
398,398,4021773,3183,2206363,2,5,1,1,587,143500,419.25772456995173,19.36115857814802,0
399,399,4644594,234,2439346,9,11,5,3,662,181000,676.4347625376747,15.00968223631985,0
400,400,4318091,1687,4799284,1,4,3,3,463,81500,400.80341458228514,0.0,1
401,401,3076474,284,1083617,2,18,3,0,795,247500,670.9052147602074,14.83368464478712,0
402,402,1794111,4657,1433356,7,1,5,3,616,158000,480.1458495005945,15.075051775017586,0
403,403,3060565,1550,4238089,10,11,5,0,630,165000,747.6317877048205,17.501996860793533,0
404,404,498551,3840,1773529,4,18,5,2,302,1000,729.0854115347465,0.0,1
405,405,2342840,3417,3801071,9,18,4,2,839,269500,811.5076943899248,8.556265865689667,0
406,406,3791399,1300,1523210,10,7,5,1,619,159500,674.7360919222322,15.774728861186592,0
407,407,4669946,2061,3821675,3,16,2,2,676,188000,627.9385006925692,16.27705805247434,0
408,408,2379547,4894,2052178,9,14,2,2,387,43500,703.3964056495056,0.0,1
409,409,206737,4651,3538668,10,5,2,2,732,216000,578.9930053095268,12.937113295678222,0
410,410,3855364,3047,2499492,10,10,3,3,551,125500,668.3851407849572,19.661821615556683,0
411,411,2207647,703,1352017,7,1,3,0,616,158000,502.3244995025262,16.419187963201963,0
412,412,1956798,2156,3995478,9,14,5,0,708,204000,803.2915478790502,11.053084919943437,0
413,413,4559135,4509,3797004,4,13,4,3,754,227000,623.3525072460593,13.654063041144383,0
414,414,385372,1443,4362081,2,3,4,1,597,148500,422.92667197005454,19.238880355140758,0
415,415,2568356,202,2830212,2,13,4,0,751,225500,611.8069809386486,11.742218148699259,0
416,416,2704740,2825,456691,4,8,3,2,458,79000,544.5759703327843,0.0,1
417,417,1745938,1269,665707,4,15,3,3,626,163000,633.8306682926088,16.87957788421503,0
418,418,3283198,4977,951348,7,5,2,0,397,48500,558.6846509961048,0.0,1
419,419,99113,1569,1643022,10,20,5,0,346,23000,889.8896284740667,0.0,1
420,420,1067635,1551,2456373,7,13,5,1,453,76500,694.2764547978994,0.0,1
421,421,3655536,896,3057324,5,13,3,3,599,149500,607.3645385782345,19.151407466429962,0
422,422,152887,2221,4663896,7,12,5,1,416,58000,688.8008844804833,0.0,1
423,423,2037217,1836,4456433,3,1,4,3,761,230500,384.3655028357945,10.697225591206912,0
424,424,863592,3941,806043,5,16,2,2,436,68000,660.1369759213972,0.0,1
425,425,4931368,2280,3623678,3,19,3,1,473,86500,695.4372149936403,0.0,1
426,426,4460375,1010,1069092,9,2,1,3,709,204500,488.64661871845556,14.773440088081538,0
427,427,1735031,2822,3230509,9,13,5,3,522,111000,710.5406076126725,21.774471201589808,0
428,428,3376101,307,101873,6,3,1,0,534,117000,488.66633792879577,21.81788417766777,0
429,429,1966166,3805,4457888,10,19,2,1,371,35500,831.8968866000813,0.0,1
430,430,894881,3186,2861603,10,14,3,2,829,264500,767.9892718227211,9.315467336917402,0
431,431,1728938,3798,2668135,10,10,5,3,390,45000,658.9096668271868,0.0,1
432,432,195192,4804,3284855,1,11,3,1,721,210500,518.4696183507183,11.938683590497583,0
433,433,1495055,4015,3441598,9,2,4,1,667,183500,537.0316960549367,17.565650061148812,0
434,434,139796,3212,3794638,9,19,4,0,609,154500,855.758327643571,15.372455032918847,0
435,435,2782834,4536,3771597,8,17,4,1,311,5500,778.1010244657564,0.0,1
436,436,1445433,2621,2055471,3,1,5,1,845,272500,448.4733141371729,8.30526206322776,0
437,437,3395937,422,4484450,7,10,3,3,722,211000,606.7717133716142,13.769689705346712,0
438,438,268274,998,3533157,10,3,3,2,773,236500,567.3039095884002,14.930194575120531,0
439,439,4966566,4665,1005456,9,11,2,2,749,224500,653.4062476907062,11.398428213621749,0
440,440,658436,3690,4464933,2,11,4,1,690,195000,575.6891558880859,15.659831155203173,0
441,441,2161702,133,1532773,5,11,1,1,340,20000,570.9017903316266,0.0,1
442,442,677976,2380,1179892,3,16,3,1,581,140500,651.6743425540587,21.506166183855267,0
443,443,1486236,3015,3429033,4,19,1,2,304,2000,669.0303149116523,0.0,1
444,444,3924891,1420,3873876,4,6,1,0,402,51000,483.8545586729648,0.0,1
445,445,71766,2896,4400970,1,7,1,2,785,242500,427.83688363811973,11.220897033320655,0
446,446,3985366,3588,815698,8,4,3,1,583,141500,548.677287241905,20.319521907089474,0
447,447,4474450,833,2741025,8,3,1,2,713,206500,509.4830166462728,12.61448879598763,0
448,448,714974,3192,4773700,4,16,1,3,812,256000,606.0688609146807,7.168242973338634,0
449,449,1365292,2603,3928522,7,11,4,3,360,30000,624.8434041756004,0.0,1
450,450,2529846,995,560587,10,5,2,3,332,16000,579.9199561255971,0.0,1
451,451,181881,4353,1303315,5,2,4,3,644,172000,433.49026983692113,16.634802350650624,0
452,452,720176,1778,506096,9,10,5,1,659,179500,692.1223271083084,16.902750396612777,0
453,453,2538854,987,381939,8,20,2,2,415,57500,765.1585813384187,0.0,1
454,454,2427488,436,4666732,9,18,4,2,754,227000,805.6927449816079,11.231203415235091,0
455,455,3519787,3404,3007927,5,13,2,3,825,262500,600.6067666346571,7.051081966520611,0
456,456,1540337,4150,1211725,1,9,5,2,825,262500,497.8127119724291,8.491395502185684,0
457,457,3904029,769,2569397,1,4,2,1,676,188000,405.8098475661055,17.762877370591784,0
458,458,4103478,2237,1588486,2,16,1,2,487,93500,590.130954141739,0.0,1
459,459,644878,2274,3522097,2,9,3,2,468,84000,502.5438078071827,0.0,1
460,460,2200895,2992,3596362,4,18,4,3,770,235000,680.6898534176783,14.362234390735019,0
461,461,1166151,1909,658970,5,15,3,0,616,158000,695.9312111259582,17.790638953044887,0
462,462,1379222,2589,403047,7,4,1,2,453,76500,497.023436931029,0.0,1
463,463,172333,4370,2903497,8,5,5,0,773,236500,607.1822690851134,10.043609473217861,0
464,464,116819,2223,1681804,7,5,2,0,676,188000,571.0846986732271,17.726022797873885,0
465,465,1814695,1556,2103705,4,16,1,3,535,117500,630.4197057124843,19.735858229370095,0
466,466,4513281,1468,3019716,2,9,3,1,654,177000,520.040016569827,15.910448559747298,0
467,467,2450224,4968,4094103,6,13,4,0,845,272500,687.8544592587157,8.673229276913627,0
468,468,3773898,3590,1898748,5,10,1,0,369,34500,581.9084924565511,0.0,1
469,469,2986526,1740,2086976,9,4,1,0,704,202000,584.6851059880064,14.807750179402072,0
470,470,4114127,3021,4598674,5,5,2,0,652,176000,499.60870356084564,15.948202286899413,0
471,471,478145,283,2949633,3,2,2,1,595,147500,420.4971325117996,21.52285719376095,0
472,472,649399,580,1786544,1,14,1,1,450,75000,564.3849847034517,0.0,1
473,473,1618897,4697,1292696,7,1,5,1,546,123000,507.4776791239553,18.14536940999085,0
474,474,835400,4114,4594565,6,5,1,1,542,121000,509.33586549190136,20.19149725560692,0
475,475,2829376,1517,2069091,1,15,5,1,802,251000,642.5701338191852,9.126775148102091,0
476,476,1711578,2959,191624,2,4,4,1,665,182500,441.59318045481217,16.496176940769242,0
477,477,4616073,1173,2833823,3,16,4,0,374,37000,674.5642521541844,0.0,1
478,478,1881129,186,2906477,1,4,4,3,361,30500,384.88499792442974,0.0,1
479,479,2961250,2339,1940209,5,5,4,2,665,182500,518.2769950612364,17.88841356649308,0
480,480,1242544,829,2056716,8,7,5,0,449,74500,641.3910263663961,0.0,1
481,481,2736042,2392,3716645,1,2,1,0,785,242500,366.678461653996,12.054193124168245,0
482,482,583536,4772,2315706,8,18,1,2,591,145500,747.5502271761993,20.28267552975781,0
483,483,4188764,375,2136716,2,8,1,0,491,95500,482.86342714879254,0.0,1
484,484,3972381,2531,2292120,7,10,4,1,732,216000,645.5491026065081,10.691607949765382,0
485,485,2086938,3945,1404360,6,1,2,3,743,221500,433.11663249630953,13.064940117080784,0
486,486,1990599,3525,1060191,4,18,2,0,788,244000,702.7800320690156,11.597571439142785,0
487,487,2427354,2313,247112,1,0,2,0,397,48500,335.3235243138498,0.0,1
488,488,3020211,1913,2264699,8,8,5,3,532,116000,601.001927147094,18.642837233827663,0
489,489,3668877,2432,2934380,3,3,3,0,829,264500,442.23488542480527,9.864099605901265,0
490,490,1935680,4152,116988,6,8,4,0,554,127000,604.4761645272308,21.94471269881066,0
491,491,902067,4403,2138602,5,20,4,3,404,52000,732.4640350288303,0.0,1
492,492,4082434,4377,818141,2,14,2,1,803,251500,578.1129234550582,8.524813818761835,0
493,493,4509223,1583,2288020,3,1,5,0,787,243500,430.20859683605795,12.273331277271538,0
494,494,1237411,3242,3427719,8,17,4,3,422,61000,765.5474018033433,0.0,1
495,495,799429,594,4824149,4,15,2,0,844,272000,681.8627674439176,7.47147709285336,0
496,496,271979,4074,1137265,8,15,1,2,552,126000,686.9589874396477,19.874191066742824,0
497,497,4184491,3265,1498154,3,9,5,0,699,199500,575.2318647427905,15.304068533310504,0
498,498,2498026,2639,3948383,10,8,5,2,613,156500,670.054772595131,15.148119744240171,0
499,499,3188528,1820,1379660,4,17,1,0,673,186500,687.5299674319715,17.83670561492975,0
500,500,2566777,692,4277332,6,1,2,1,341,20500,462.0796648373963,0.0,1
501,501,2410729,294,4419920,10,10,5,2,586,143000,690.6894397152869,20.746448634859142,0
502,502,2213689,171,1653664,8,16,1,0,839,269500,727.1843267532282,8.095791962925885,0
503,503,11170,1200,3175450,8,8,4,0,631,165500,648.8349975056218,17.49932828465224,0
504,504,177123,2432,2227995,1,12,2,0,561,130500,559.7573417397822,20.133648963669966,0
505,505,4034718,656,3556818,7,19,5,2,430,65000,808.5668614531245,0.0,1
506,506,1414874,2019,2689217,5,18,3,1,580,140000,715.2574118309296,20.137237761128574,0
507,507,822149,2764,3688477,4,8,1,0,606,153000,531.4124974135964,16.498956719521424,0
508,508,3532772,919,2578685,9,7,3,1,687,193500,617.1287785942976,17.441505704348504,0
509,509,3906767,2965,3931155,5,0,1,2,492,96000,402.69432360718304,0.0,1
510,510,2099619,2249,1927326,7,1,5,1,796,248000,518.6542494886282,13.359703862655355,0
511,511,3591315,3429,4702979,9,13,3,1,385,42500,738.6747104875819,0.0,1
512,512,4292218,890,4375819,2,12,2,0,337,18500,565.3127471712785,0.0,1
513,513,3667031,4748,958520,6,1,2,3,306,3000,413.8297550098337,0.0,1
514,514,3309181,4623,619227,9,10,4,1,399,49500,685.2325557158947,0.0,1
515,515,4216993,4794,4750668,3,6,1,2,339,19500,447.7177710809574,0.0,1
516,516,3431917,3817,4785110,2,3,3,0,365,32500,464.4478997148225,0.0,1
517,517,4228640,1716,2113315,4,10,1,2,364,32000,528.4199661872424,0.0,1
518,518,2941365,3591,4582360,10,3,4,3,506,103000,565.3997418393221,20.772801410323474,0
519,519,1195403,849,577944,2,3,5,3,781,240500,399.5975710588076,13.542592359433893,0
520,520,1560063,1630,961086,6,9,5,3,840,270000,589.710721444715,7.670296823015351,0
521,521,2606098,287,4404166,9,2,3,1,608,154000,535.6653902882781,15.52910211134311,0
522,522,508234,513,718746,6,19,4,1,426,63000,790.1029504106457,0.0,1
523,523,1482406,142,2886408,4,3,4,3,802,251000,435.957048401419,9.061261633608881,0
524,524,1410998,927,130911,8,12,2,2,390,45000,667.0106975548802,0.0,1
525,525,898700,1201,2283341,9,8,5,1,517,108500,658.0656092195575,20.06658986062083,0
526,526,1430867,1972,1031839,5,12,2,2,431,65500,606.1040276907128,0.0,1
527,527,2913383,949,3273188,4,1,4,0,778,239000,433.9972942890496,13.757069045885471,0
528,528,2957014,1000,4841905,1,14,4,3,631,165500,568.4741477820739,17.904219269593316,0
529,529,2751789,2733,4826526,2,0,1,3,409,54500,320.57047986647524,0.0,1
530,530,362511,2596,2855240,9,9,2,0,339,19500,646.7675751694965,0.0,1
531,531,2674527,103,2393256,6,16,4,2,394,47000,721.2861005655595,0.0,1
532,532,672325,921,904704,9,18,5,2,617,158500,822.5631859492363,17.980992487958677,0
533,533,3088326,1177,4529842,7,12,1,1,338,19000,642.7530107420082,0.0,1
534,534,4888695,2406,3218848,2,16,3,1,655,177500,639.1533129461394,16.421371791959995,0
535,535,194805,308,2005638,3,11,3,0,571,135500,564.022883290711,20.261019730110824,0
536,536,4977101,128,3821320,5,17,3,0,819,259500,739.9652158348606,8.402018921296266,0
537,537,3454154,4516,3691654,6,3,1,1,624,162000,446.76413655882834,16.288436398225908,0
538,538,2137899,2617,2675624,2,15,4,3,481,90500,590.6551018277021,0.0,1
539,539,413146,4516,376565,1,16,1,2,535,117500,560.2296536790393,21.05355418853967,0
540,540,708463,1479,3126161,9,5,1,3,572,136000,536.5125256270042,19.257797653711663,0
541,541,145887,387,4930815,9,14,5,2,639,169500,765.4489274994053,17.04013465837981,0
542,542,60721,3297,191275,1,8,2,1,657,178500,479.06394127301564,15.485380482600977,0
543,543,2998038,654,2435130,6,17,4,0,699,199500,749.6304552824599,16.931135753626517,0
544,544,731671,3350,4413322,4,0,5,3,763,231500,388.06324947298657,11.474219363571713,0
545,545,3409816,2109,3230561,3,15,4,1,762,231000,643.467391272118,14.15100752284806,0
546,546,3678191,2402,2717461,5,1,5,0,307,3500,488.32173546610596,0.0,1
547,547,1824381,4393,3822213,7,18,1,0,847,273500,768.070265504228,8.925640048780227,0
548,548,833106,1337,1261163,9,6,5,1,415,57500,642.2765462876346,0.0,1
549,549,4914476,1810,4046627,9,3,5,0,507,103500,582.8368230806075,20.94692120562272,0
550,550,4508045,3891,4373916,10,9,2,2,662,181000,638.5318861789062,15.446288937813272,0
551,551,201955,3594,4971941,3,16,1,3,450,75000,599.9428210974152,0.0,1
552,552,2020981,3101,3613310,1,18,2,1,731,215500,622.9244342548888,12.08409407036362,0
553,553,2277430,1031,166819,4,16,4,3,418,59000,654.6559190999291,0.0,1
