Customer Name,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
506,2,9,3,1,491,95500,523.7837838,0,1
507,8,12,3,0,464,82000,705.4054054,0,1
508,9,0,5,0,358,29000,556.2162162,0,1
509,2,7,2,3,735,217500,445.9459459,13.01254052,0
510,6,14,2,0,736,218000,685.9459459,12.2068613,0
511,1,19,3,2,774,237000,650.2702703,12.42134775,0
512,9,6,2,0,692,196000,614.5945946,16.6543515,0
513,2,10,1,2,485,92500,497.8378378,0,1
514,7,0,5,0,310,5000,517.2972973,0,1
515,1,7,1,1,482,91000,445.9459459,0,1
516,10,15,5,1,635,167500,802.7027027,15.57725965,0
517,7,11,4,1,307,3500,666.4864865,0,1
518,3,18,5,2,815,257500,698.9189189,8.559112562,0
519,7,5,2,1,540,120000,543.2432432,21.06766701,0
520,6,6,2,1,569,134500,540,19.17214913,0
521,10,16,5,2,555,127500,802.7027027,20.62401088,0
522,7,9,4,0,693,196500,650.2702703,17.94915198,0
523,10,2,5,1,327,13500,591.8918919,0,1
524,3,14,3,0,416,58000,640.5405405,0,1
525,9,4,3,0,350,25000,595.1351351,0,1
526,2,3,4,0,435,67500,455.6756757,0,1
527,8,1,4,1,493,96500,523.7837838,0,1
528,7,6,5,0,815,257500,614.5945946,8.267541281,0
529,5,8,3,3,716,208000,533.5135135,13.64142454,0
530,1,9,1,0,747,223500,494.5945946,11.19884787,0
531,10,14,3,0,672,186000,776.7567568,17.28326052,0
532,3,19,1,0,550,125000,695.6756757,19.35585166,0
533,6,4,3,1,511,105500,520.5405405,18.49786522,0
534,1,9,1,0,795,247500,494.5945946,12.54376818,0
535,2,11,1,0,602,151000,546.4864865,17.5118764,0
536,2,15,4,2,546,123000,617.8378378,19.65590542,0
537,4,4,5,1,835,267500,507.5675676,7.02717168,0
538,2,10,4,3,543,121500,520.5405405,19.91532508,0
539,9,7,1,1,329,14500,601.6216216,0,1
540,1,18,5,2,434,67000,660,0,1
541,10,13,5,3,399,49500,737.8378378,0,1
542,5,9,1,2,832,266000,540,7.403329651,0
543,8,17,3,3,348,24000,737.8378378,0,1
544,1,2,5,3,467,83500,384.3243243,0,1
545,4,8,3,3,424,62000,514.0540541,0,1
546,5,5,3,0,433,66500,533.5135135,0,1
547,1,13,1,3,766,233000,510.8108108,13.08539374,0
548,4,12,4,2,309,4500,608.1081081,0,1
549,2,11,4,0,769,234500,585.4054054,10.75511401,0
550,7,1,3,2,359,29500,475.1351351,0,1
551,8,18,3,3,719,209500,754.0540541,11.24845541,0
552,10,0,5,2,576,138000,543.2432432,18.55390774,0
553,10,18,1,1,523,111500,799.4594595,20.0932996,0
554,4,17,3,0,825,262500,708.6486486,7.101592845,0
555,7,19,1,2,352,26000,741.0810811,0,1
556,7,10,5,1,705,202500,663.2432432,12.19437489,0
557,6,11,4,0,514,107000,663.2432432,20.22503165,0
558,7,20,2,0,490,95000,802.7027027,0,1
559,10,17,2,3,403,51500,763.7837838,0,1
560,6,13,3,2,844,272000,650.2702703,7.755938201,0
561,7,6,4,0,642,171000,601.6216216,16.69507336,0
562,3,2,4,3,440,70000,410.2702703,0,1
563,9,14,1,0,818,259000,731.3513514,7.424042524,0
564,3,14,4,2,700,200000,621.0810811,17.11090848,0
565,1,11,2,2,357,28500,507.5675676,0,1
566,10,8,4,0,478,89000,692.4324324,0,1
567,2,19,3,1,782,241000,685.9459459,13.80751865,0
568,7,11,5,1,359,29500,679.4594595,0,1
569,6,0,2,0,566,133000,458.9189189,20.85776221,0
570,7,3,2,2,358,29000,494.5945946,0,1
571,7,13,3,1,747,223500,685.9459459,11.30427943,0
572,6,20,4,1,501,100500,792.972973,18.69392695,0
573,9,6,2,3,470,85000,565.9459459,0,1
574,5,1,1,1,304,2000,426.4864865,0,1
575,1,19,3,3,387,43500,634.0540541,0,1
576,3,0,4,0,348,24000,426.4864865,0,1
577,5,10,1,2,605,152500,556.2162162,16.3119549,0
578,7,12,5,2,343,21500,679.4594595,0,1
579,5,19,3,0,696,198000,760.5405405,17.32724687,0
580,8,2,2,3,486,93000,481.6216216,0,1
581,1,0,4,0,549,124500,387.5675676,21.06098021,0
582,2,8,4,0,607,153500,536.7567568,17.95343504,0
583,6,17,1,0,412,56000,721.6216216,0,1
584,8,18,4,1,305,2500,799.4594595,0,1
585,3,4,2,2,342,21000,432.972973,0,1
586,4,10,5,3,641,170500,572.4324324,17.46157315,0
587,3,11,1,0,677,188500,565.9459459,17.44249354,0
588,3,3,2,1,601,150500,432.972973,16.23264376,0
589,7,10,2,0,736,218000,640.5405405,14.18852055,0
590,5,17,1,3,369,34500,653.5135135,0,1
591,10,1,2,3,413,56500,504.3243243,0,1
592,5,11,4,2,517,108500,611.3513514,21.70191628,0
593,9,6,1,2,400,50000,569.1891892,0,1
594,5,2,5,2,666,183000,478.3783784,15.5788535,0
595,3,20,2,2,457,78500,692.4324324,0,1
596,5,7,4,3,472,86000,530.2702703,0,1
597,6,0,5,1,602,151000,481.6216216,17.83250607,0
598,8,7,5,3,696,198000,601.6216216,16.42914024,0
599,7,3,3,2,823,261500,507.5675676,7.968490419,0
600,5,2,2,2,700,200000,439.4594595,16.89381919,0
601,2,4,1,1,372,36000,416.7567568,0,1
602,6,13,2,2,459,79500,637.2972973,0,1
603,6,14,4,0,596,148000,711.8918919,20.45581531,0
604,7,19,2,2,325,12500,754.0540541,0,1
605,8,1,5,2,402,51000,520.5405405,0,1
606,5,9,3,3,356,28000,549.7297297,0,1
607,5,0,4,0,637,168500,465.4054054,16.05875742,0
608,6,3,3,1,622,161000,504.3243243,16.97417259,0
609,8,2,4,1,817,258500,540,7.318423987,0
610,2,5,5,2,789,244500,468.6486486,10.77901119,0
611,1,15,2,1,453,76500,588.6486486,0,1
612,7,7,3,1,467,83500,588.6486486,0,1
613,3,20,5,1,794,247000,747.5675676,11.87553684,0
614,3,15,5,1,455,77500,666.4864865,0,1
615,9,20,2,3,802,251000,792.972973,9.472783718,0
616,5,17,2,0,839,269500,715.1351351,9.450941234,0
617,8,14,5,3,364,32000,715.1351351,0,1
618,9,14,5,3,578,139000,734.5945946,20.87620878,0
619,10,4,3,3,437,68500,565.9459459,0,1
620,10,9,4,3,498,99000,660,0,1
621,1,17,3,1,694,197000,634.0540541,16.69184026,0
622,1,6,1,0,424,62000,445.9459459,0,1
623,3,20,2,3,508,104000,676.2162162,20.92106997,0
624,5,17,5,3,393,46500,705.4054054,0,1
625,9,6,4,2,580,140000,608.1081081,21.63114297,0
626,8,13,4,1,731,215500,718.3783784,12.00644448,0
627,10,3,5,0,601,150500,624.3243243,17.18656355,0
628,10,3,4,0,598,149000,611.3513514,19.10059282,0
629,3,0,2,3,677,188500,351.8918919,15.25508943,0
630,10,14,3,1,744,222000,760.5405405,13.43100071,0
631,8,3,5,1,774,237000,569.1891892,12.07158948,0
632,4,1,5,1,796,248000,458.9189189,12.72184339,0
633,2,9,5,0,517,108500,565.9459459,21.14762211,0
634,3,16,4,0,623,161500,685.9459459,17.50213634,0
635,8,1,1,0,430,65000,501.0810811,0,1
636,5,3,1,2,377,38500,442.7027027,0,1
637,3,14,4,3,623,161500,604.8648649,17.28122381,0
638,10,18,4,0,592,146000,854.5945946,19.52728151,0
639,9,6,4,3,847,273500,591.8918919,8.428934285,0
640,7,8,4,1,724,212000,617.8378378,11.80422912,0
641,1,2,4,2,529,114500,387.5675676,19.78786513,0
642,5,2,3,2,394,47000,452.4324324,0,1
643,4,4,3,3,733,216500,449.1891892,12.52619663,0
644,4,17,1,3,798,249000,634.0540541,14.50467464,0
645,10,16,2,3,606,153000,747.5675676,17.7173874,0
646,4,12,5,0,490,95000,653.5135135,0,1
647,8,18,2,1,823,261500,773.5135135,7.938509347,0
648,8,2,1,1,338,19000,501.0810811,0,1
649,4,14,3,2,508,104000,627.5675676,19.99456582,0
650,10,2,5,1,489,94500,591.8918919,0,1
651,7,12,2,2,461,80500,640.5405405,0,1
652,8,4,5,1,407,53500,585.4054054,0,1
653,8,10,1,2,324,12000,614.5945946,0,1
654,6,4,1,3,674,187000,462.1621622,15.95186307,0
655,1,12,3,3,492,96000,520.5405405,0,1
656,3,19,4,2,822,261000,702.1621622,8.345508121,0
657,2,20,4,3,505,102500,682.7027027,21.87208635,0
658,4,2,1,2,762,231000,407.027027,11.36632311,0
659,8,7,5,3,330,15000,601.6216216,0,1
660,10,5,3,0,525,112500,630.8108108,20.35863658,0
661,9,3,2,3,433,66500,517.2972973,0,1
662,2,15,2,3,784,242000,575.6756757,13.11505249,0
663,6,11,2,0,751,225500,637.2972973,14.56767626,0
664,8,1,4,3,563,131500,491.3513514,21.89392157,0
665,5,12,1,1,418,59000,604.8648649,0,1
666,8,15,3,1,495,97500,737.8378378,0,1
667,8,10,3,1,605,152500,656.7567568,17.54020375,0
668,8,13,1,0,456,78000,695.6756757,0,1
669,6,11,3,2,346,23000,617.8378378,0,1
670,7,17,2,3,321,10500,705.4054054,0,1
671,7,10,5,0,602,151000,679.4594595,17.1278697,0
672,10,0,3,2,437,68500,517.2972973,0,1
673,4,0,4,3,302,1000,397.2972973,0,1
674,3,20,2,1,479,89500,708.6486486,0,1
675,8,0,5,2,691,195500,504.3243243,16.81103702,0
676,10,12,3,0,833,266500,744.3243243,9.350735568,0
677,8,18,3,0,722,211000,802.7027027,12.80774265,0
678,7,10,4,2,397,48500,634.0540541,0,1
679,1,1,1,1,830,265000,348.6486486,8.547464684,0
680,8,15,2,1,715,207500,724.8648649,12.16535349,0
681,5,19,3,2,660,180000,728.1081081,15.08037466,0
682,7,5,5,0,397,48500,598.3783784,0,1
683,3,5,2,0,600,150000,481.6216216,19.40914317,0
684,10,18,4,0,817,258500,854.5945946,8.102198712,0
685,9,9,3,2,524,112000,643.7837838,19.44543699,0
686,4,20,4,1,663,181500,754.0540541,16.67683068,0
687,4,18,4,0,437,68500,737.8378378,0,1
688,1,10,5,2,787,243500,530.2702703,10.71693904,0
689,2,19,2,1,688,194000,672.972973,17.42516008,0
690,7,15,2,1,810,255000,705.4054054,8.721731294,0
691,8,16,2,0,812,256000,757.2972973,7.019676229,0
692,3,6,1,3,358,29000,436.2162162,0,1
693,9,3,3,3,654,177000,530.2702703,15.76156835,0
694,5,14,5,1,458,79000,689.1891892,0,1
695,9,2,5,2,401,50500,556.2162162,0,1
696,1,14,3,0,643,171500,601.6216216,15.19602374,0
697,1,0,3,0,304,2000,374.5945946,0,1
698,3,0,5,3,831,265500,390.8108108,9.476989609,0
699,6,3,2,2,618,159000,475.1351351,15.09711114,0
700,5,18,5,3,538,119000,721.6216216,20.06336971,0
701,4,5,3,1,712,206000,497.8378378,11.05520194,0
702,6,5,1,2,454,77000,494.5945946,0,1
703,7,16,5,3,574,137000,728.1081081,20.92431993,0
704,7,6,1,2,369,34500,530.2702703,0,1
705,9,9,1,0,514,107000,650.2702703,19.30348917,0
706,9,8,5,1,499,99500,669.7297297,0,1
707,2,20,2,1,544,122000,689.1891892,19.2769529,0
708,4,9,1,0,626,163000,552.972973,16.43563188,0
709,2,4,5,1,484,92000,468.6486486,0,1
710,5,16,5,3,784,242000,689.1891892,13.1468309,0
711,10,19,3,2,310,5000,825.4054054,0,1
712,6,13,3,0,473,86500,682.7027027,0,1
713,10,14,1,3,637,168500,702.1621622,16.37574642,0
714,9,8,4,3,670,185000,624.3243243,15.46551156,0
715,3,2,3,1,790,245000,429.7297297,11.36118735,0
716,10,5,2,1,710,205000,601.6216216,14.21883049,0
717,5,18,1,1,686,193000,702.1621622,17.96745741,0
718,2,19,4,0,565,132500,715.1351351,19.49884485,0
719,1,8,5,2,383,41500,497.8378378,0,1
720,7,5,1,3,669,184500,497.8378378,16.29856395,0
721,9,4,5,0,458,79000,621.0810811,0,1
722,5,2,3,3,332,16000,436.2162162,0,1
723,6,10,2,0,526,113000,621.0810811,21.29308143,0
724,3,15,4,0,639,169500,669.7297297,15.33709883,0
725,2,6,5,3,631,165500,468.6486486,15.68318034,0
726,9,3,5,3,647,173500,556.2162162,15.42387887,0
727,7,13,1,2,692,196000,643.7837838,15.85762187,0
728,4,16,5,3,827,263500,669.7297297,8.040861816,0
729,7,12,4,1,753,226500,682.7027027,14.83475324,0
730,3,9,1,0,551,125500,533.5135135,19.2785969,0
731,6,2,1,2,798,249000,445.9459459,12.08589139,0
732,8,8,4,2,747,223500,621.0810811,13.47694883,0
733,8,5,2,0,648,174000,578.9189189,16.11526777,0
734,5,14,3,0,723,211500,679.4594595,13.89737233,0
735,1,4,3,0,769,234500,439.4594595,12.89239587,0
736,5,14,1,0,787,243500,653.5135135,11.08131096,0
737,2,17,1,3,780,240000,595.1351351,10.96095003,0
738,9,0,2,1,751,225500,501.0810811,10.80244608,0
739,3,1,2,0,394,47000,416.7567568,0,1
740,1,4,1,1,471,85500,397.2972973,0,1
741,8,7,3,0,655,177500,624.3243243,16.5389482,0
742,2,19,5,2,519,109500,695.6756757,21.50780269,0
743,1,14,2,2,399,49500,556.2162162,0,1
744,6,15,4,3,609,154500,679.4594595,15.78863211,0
745,4,13,1,0,547,123500,617.8378378,20.03239866,0
746,6,15,4,0,524,112000,728.1081081,19.24873123,0
747,10,13,3,3,816,258000,711.8918919,8.142044015,0
748,3,4,5,2,325,12500,471.8918919,0,1
749,7,19,4,0,763,231500,812.4324324,12.01991168,0
750,5,8,4,3,460,80000,546.4864865,0,1
751,8,14,5,1,391,45500,747.5675676,0,1
752,9,18,2,2,684,192000,776.7567568,17.32582613,0
753,9,4,3,1,316,8000,578.9189189,0,1
754,8,5,1,2,682,191000,533.5135135,16.51383983,0
755,9,18,3,2,714,207000,789.7297297,11.07436157,0
756,3,0,5,3,553,126500,390.8108108,18.05383571,0
757,10,7,3,1,452,76000,647.027027,0,1
758,5,19,2,3,521,110500,698.9189189,21.29787985,0
759,8,19,4,3,587,143500,783.2432432,19.57891171,0
760,10,0,5,2,395,47500,543.2432432,0,1
761,7,8,4,1,804,252000,617.8378378,9.565089852,0
762,10,15,2,2,530,115000,747.5675676,20.17644456,0
763,3,9,1,2,759,229500,501.0810811,10.31826304,0
764,7,8,2,2,562,131000,575.6756757,21.86936884,0
765,7,18,3,1,608,154000,767.027027,15.62434478,0
766,2,6,1,0,730,215000,465.4054054,13.24389785,0
767,10,8,1,1,672,186000,637.2972973,16.60890173,0
768,4,6,4,2,828,264000,510.8108108,9.980153703,0
769,6,11,2,0,513,106500,637.2972973,19.21806652,0
770,6,20,2,2,525,112500,750.8108108,20.59620408,0
771,3,17,5,1,317,8500,698.9189189,0,1
772,5,16,5,3,611,155500,689.1891892,16.16331189,0
773,1,7,4,3,834,267000,452.4324324,9.728735336,0
774,7,3,2,3,507,103500,478.3783784,21.93777205,0
775,5,17,4,3,845,272500,692.4324324,8.236527413,0
776,4,11,4,3,624,162000,575.6756757,17.34050071,0
777,8,14,2,2,555,127500,692.4324324,19.12091115,0
778,7,0,5,1,662,181000,501.0810811,16.73924073,0
779,3,14,3,2,569,134500,608.1081081,20.31813418,0
780,9,9,4,3,663,181500,640.5405405,16.10383886,0
781,1,13,2,3,424,62000,523.7837838,0,1
782,5,16,2,2,441,70500,666.4864865,0,1
783,8,20,2,1,420,60000,805.9459459,0,1
784,4,0,5,3,644,172000,410.2702703,17.56968719,0
785,1,19,2,1,339,19500,653.5135135,0,1
786,10,16,3,0,759,229500,809.1891892,12.92317742,0
787,3,12,1,1,613,156500,565.9459459,15.90219401,0
788,8,19,4,0,541,120500,831.8918919,20.39717947,0
789,7,2,5,0,500,100000,549.7297297,0,1
790,6,10,2,2,571,135500,588.6486486,20.48600373,0
791,4,9,5,3,526,113000,556.2162162,20.82720937,0
792,5,10,5,2,610,155000,608.1081081,16.65501253,0
793,9,8,3,1,810,255000,643.7837838,8.766466785,0
794,7,9,3,1,530,115000,621.0810811,18.33775912,0
795,8,15,3,1,647,173500,737.8378378,15.32756145,0
796,2,12,3,1,321,10500,572.4324324,0,1
797,8,11,4,0,514,107000,702.1621622,18.91672358,0
798,1,18,2,3,850,275000,604.8648649,7.059913711,0
799,3,7,5,1,526,113000,536.7567568,19.31350787,0
800,4,13,3,3,603,151500,595.1351351,15.00513867,0
801,10,15,1,1,477,88500,750.8108108,0,1
802,2,12,1,2,805,252500,530.2702703,9.050651396,0
803,4,16,5,3,822,261000,669.7297297,8.826462559,0
804,3,14,4,3,633,166500,604.8648649,15.69756589,0
805,7,19,4,0,673,186500,812.4324324,16.46445092,0
806,7,15,3,2,410,55000,702.1621622,0,1
807,7,9,1,1,593,146500,595.1351351,19.68600943,0
808,8,6,3,2,528,114000,575.6756757,19.99863166,0
809,7,3,1,0,618,159000,514.0540541,15.25638599,0
810,5,7,5,3,604,152000,543.2432432,15.28986038,0
811,3,16,1,2,682,191000,614.5945946,15.23769754,0
812,7,10,2,1,368,34000,624.3243243,0,1
813,5,14,3,2,412,56000,647.027027,0,1
814,2,14,1,0,782,241000,595.1351351,12.75231301,0
815,6,16,2,3,720,210000,669.7297297,10.33680757,0
816,10,14,3,1,784,242000,760.5405405,12.23632185,0
817,6,11,1,0,605,152500,624.3243243,16.54517419,0
818,5,3,3,2,393,46500,468.6486486,0,1
819,10,2,4,2,342,21000,562.7027027,0,1
820,1,14,4,3,698,199000,565.9459459,16.89521482,0
821,3,0,4,2,575,137500,394.0540541,19.09720668,0
822,2,6,3,0,580,140000,491.3513514,20.19391347,0
823,5,8,1,2,443,71500,523.7837838,0,1
824,3,1,1,2,784,242000,371.3513514,12.07518569,0
825,7,10,1,1,337,18500,611.3513514,0,1
826,10,2,2,2,612,156000,536.7567568,15.75797988,0
827,10,17,5,2,784,242000,818.9189189,14.5919216,0
828,2,9,5,0,545,122500,565.9459459,20.28616498,0
829,4,11,4,1,650,175000,608.1081081,16.87255546,0
830,3,1,3,3,576,138000,381.0810811,18.80688971,0
831,10,6,2,1,629,164500,617.8378378,15.69644302,0
832,1,4,5,1,671,185500,449.1891892,16.91503812,0
833,9,14,1,1,589,144500,715.1351351,18.7124073,0
834,4,17,1,2,695,197500,650.2702703,15.6584522,0
835,2,15,1,2,501,100500,578.9189189,19.20628227,0
836,2,13,3,3,387,43500,556.2162162,0,1
837,1,4,4,3,393,46500,403.7837838,0,1
838,10,9,3,1,580,140000,679.4594595,20.03751396,0
839,5,19,5,1,511,105500,770.2702703,18.43564818,0
840,5,3,2,2,689,194500,455.6756757,17.6365102,0
841,4,16,3,1,552,126000,676.2162162,19.78505056,0
842,6,20,3,3,836,268000,747.5675676,7.868946488,0
843,3,3,5,1,449,74500,471.8918919,0,1
844,6,11,2,3,600,150000,588.6486486,21.08218149,0
845,1,10,5,0,316,8000,562.7027027,0,1
846,3,5,5,1,365,32500,504.3243243,0,1
847,3,2,2,0,699,199500,432.972973,15.47846286,0
848,9,15,5,3,442,71000,750.8108108,0,1
849,6,12,3,3,395,47500,617.8378378,0,1
850,7,11,4,0,430,65000,682.7027027,0,1
851,5,15,3,3,372,36000,647.027027,0,1
852,10,13,4,1,502,101000,757.2972973,21.39591522,0
853,2,15,3,3,772,236000,588.6486486,14.62228652,0
854,6,13,1,2,815,257500,624.3243243,9.815508238,0
855,8,7,3,3,720,210000,575.6756757,13.73972244,0
856,2,13,1,3,431,65500,530.2702703,0,1
857,10,12,5,3,643,171500,721.6216216,17.5198328,0
858,8,10,3,3,594,147000,624.3243243,19.52374252,0
859,9,16,2,0,586,143000,776.7567568,18.19494553,0
860,4,8,3,0,458,79000,562.7027027,0,1
861,1,16,1,1,565,132500,591.8918919,21.20936614,0
862,8,10,1,1,300,0,630.8108108,0,1
863,7,15,4,3,753,226500,698.9189189,12.96663419,0
864,10,9,5,2,414,57000,689.1891892,0,1
865,1,14,4,1,437,68500,598.3783784,0,1
866,3,0,2,1,433,66500,384.3243243,0,1
867,9,5,2,0,679,189500,598.3783784,17.62580462,0
868,10,16,1,3,372,36000,734.5945946,0,1
869,10,19,1,3,724,212000,783.2432432,11.09724555,0
870,8,0,2,0,654,177000,497.8378378,15.48494954,0
871,5,11,4,2,597,148500,611.3513514,21.55550976,0
872,8,3,4,0,742,221000,572.4324324,13.22542,0
873,1,6,3,2,405,52500,439.4594595,0,1
874,2,20,2,0,455,77500,705.4054054,0,1
875,4,7,5,3,588,144000,523.7837838,19.98088436,0
876,1,5,3,1,646,173000,439.4594595,16.70995108,0
877,6,4,2,3,762,231000,475.1351351,13.2060506,0
878,4,20,5,0,326,13000,783.2432432,0,1
879,3,15,4,3,658,179000,621.0810811,15.88899365,0
880,8,1,4,1,306,3000,523.7837838,0,1
881,4,13,3,1,615,157500,627.5675676,16.92472021,0
882,10,17,5,3,725,212500,802.7027027,13.62158864,0
883,10,12,5,2,446,73000,737.8378378,0,1
884,1,16,4,1,476,88000,630.8108108,0,1
885,3,5,3,3,824,262000,445.9459459,9.34514629,0
886,8,10,4,0,579,139500,685.9459459,20.32026377,0
887,10,2,3,3,518,109000,533.5135135,20.60893217,0
888,8,8,3,0,421,60500,640.5405405,0,1
889,1,15,1,0,504,102000,591.8918919,18.56577234,0
890,6,13,1,3,704,202000,608.1081081,14.21290219,0
891,2,2,1,0,743,221500,400.5405405,10.07921223,0
892,5,13,1,1,321,10500,621.0810811,0,1
893,4,16,1,2,607,153500,634.0540541,17.27812911,0
894,9,16,4,3,454,77000,754.0540541,0,1
895,7,11,5,2,740,220000,663.2432432,12.30176875,0
896,8,10,2,3,510,105000,611.3513514,20.81892725,0
897,2,12,1,2,814,257000,530.2702703,7.126236446,0
898,7,4,4,1,483,91500,552.972973,0,1
899,10,20,1,2,335,17500,815.6756757,0,1
900,8,15,1,3,315,7500,679.4594595,0,1
901,6,4,5,2,493,96500,530.2702703,0,1
902,3,2,1,3,582,141000,371.3513514,18.43225525,0
903,1,2,1,2,686,193000,348.6486486,17.61675831,0
904,3,3,2,3,817,258500,400.5405405,9.60153041,0
905,8,0,5,2,514,107000,504.3243243,19.60582299,0
906,3,1,2,3,469,84500,368.1081081,0,1
907,4,11,1,1,792,246000,569.1891892,14.72586486,0
908,2,3,2,2,534,117000,397.2972973,19.52795652,0
909,9,16,3,1,401,50500,773.5135135,0,1
910,7,16,5,0,482,91000,776.7567568,0,1
911,7,20,3,1,845,272500,799.4594595,7.430176348,0
912,1,18,5,3,411,55500,643.7837838,0,1
913,4,4,3,1,721,210500,481.6216216,12.33780108,0
914,10,6,1,3,570,135000,572.4324324,18.74712053,0
915,6,9,2,0,796,248000,604.8648649,13.49678462,0
916,10,17,5,0,689,194500,851.3513514,16.75279705,0
917,2,9,5,3,600,150000,517.2972973,19.17494605,0
918,3,16,2,2,536,118000,627.5675676,19.85971228,0
919,6,19,2,0,528,114000,767.027027,20.24547164,0
920,10,14,1,3,744,222000,702.1621622,10.61061164,0
921,3,10,5,1,314,7000,585.4054054,0,1
922,2,5,2,2,624,162000,429.7297297,17.15964556,0
923,7,4,5,1,728,214000,565.9459459,12.45216191,0
924,6,15,1,3,389,44500,640.5405405,0,1
925,5,19,3,3,825,262500,711.8918919,8.859655396,0
926,2,4,5,0,753,226500,484.8648649,10.99884046,0
927,5,2,3,1,697,198500,468.6486486,16.5600892,0
928,7,9,5,1,663,181500,647.027027,16.7463811,0
929,3,6,1,1,337,18500,468.6486486,0,1
930,10,0,3,3,600,150000,501.0810811,21.99318613,0
931,7,1,2,2,846,273000,462.1621622,8.793871537,0
932,8,16,2,2,408,54000,724.8648649,0,1
933,8,7,1,2,593,146500,565.9459459,18.73358281,0
934,7,1,4,0,354,27000,520.5405405,0,1
935,9,19,2,0,488,94000,825.4054054,0,1
936,9,4,3,3,332,16000,546.4864865,0,1
937,5,15,5,0,614,157000,721.6216216,15.95715554,0
938,3,8,3,3,302,1000,494.5945946,0,1
939,2,14,5,2,819,259500,614.5945946,7.326876814,0
940,1,4,1,2,762,231000,381.0810811,11.35411619,0
941,5,17,3,1,672,186000,711.8918919,17.68431215,0
942,10,9,5,3,478,89000,672.972973,0,1
943,6,12,4,0,785,242500,679.4594595,13.44120148,0
944,4,19,4,1,456,78000,737.8378378,0,1
945,9,10,2,1,336,18000,663.2432432,0,1
946,9,19,4,2,673,186500,818.9189189,15.33542893,0
947,6,1,4,3,587,143500,452.4324324,18.118729,0
948,3,14,4,0,772,236000,653.5135135,11.82682485,0
949,7,11,1,1,687,193500,627.5675676,15.59496806,0
950,4,6,1,3,344,22000,455.6756757,0,1
951,6,7,5,1,456,78000,595.1351351,0,1
952,9,0,4,0,501,100500,543.2432432,18.81065503,0
953,10,18,2,1,445,72500,812.4324324,0,1
954,3,16,5,1,766,233000,682.7027027,13.99712088,0
955,8,17,4,2,631,165500,767.027027,17.6299983,0
956,7,15,5,2,391,45500,728.1081081,0,1
957,4,1,3,0,684,192000,449.1891892,17.12988133,0
958,7,7,2,3,338,19000,543.2432432,0,1
959,2,1,1,2,634,167000,351.8918919,17.01248888,0
960,5,10,4,3,480,90000,578.9189189,0,1
961,2,2,3,0,739,219500,426.4864865,14.97082051,0
962,6,12,4,2,723,211500,647.027027,13.73282928,0
963,5,6,1,2,683,191500,491.3513514,17.25137377,0
964,6,16,2,2,726,213000,685.9459459,10.82732174,0
965,1,17,4,2,751,225500,630.8108108,14.76243775,0
966,10,10,1,1,758,229000,669.7297297,12.43637118,0
967,9,15,2,1,601,150500,744.3243243,15.22849846,0
968,2,13,5,0,818,259000,630.8108108,8.771951228,0
969,2,15,1,2,716,208000,578.9189189,14.90319379,0
970,2,1,4,1,433,66500,407.027027,0,1
971,3,10,4,1,301,500,572.4324324,0,1
972,7,20,1,1,573,136500,773.5135135,18.97200856,0
973,3,10,5,0,398,49000,601.6216216,0,1
974,7,6,3,2,481,90500,556.2162162,0,1
975,8,2,4,2,493,96500,523.7837838,0,1
976,9,15,3,0,703,201500,773.5135135,10.85535418,0
977,6,14,5,2,301,500,692.4324324,0,1
978,5,0,5,3,335,17500,429.7297297,0,1
979,6,1,3,0,455,77500,488.1081081,0,1
980,4,19,4,0,792,246000,754.0540541,12.83766871,0
981,8,13,5,3,471,85500,698.9189189,0,1
982,5,20,5,2,805,252500,770.2702703,8.764619988,0
983,9,17,1,3,727,213500,731.3513514,11.97510403,0
984,10,17,2,1,437,68500,796.2162162,0,1
985,3,2,2,1,470,85000,416.7567568,0,1
986,6,2,2,1,781,240500,475.1351351,10.78738262,0
987,7,18,4,0,484,92000,796.2162162,0,1
988,5,6,2,1,457,78500,520.5405405,0,1
989,4,10,2,3,728,214000,533.5135135,13.61898124,0
990,5,0,1,0,513,106500,426.4864865,20.31181144,0
991,5,6,4,1,365,32500,546.4864865,0,1
992,9,20,3,0,356,28000,854.5945946,0,1
